fecha,precio_interno_carga,precio_almendra_sana,incentivo_calidad
2011-06-23,931500,9636.0,53.0
2011-06-24,943250,9761.0,53.0
2011-06-25,943250,9761.0,53.0
2011-06-26,943250,9761.0,53.0
2011-06-27,945125,9781.0,53.0
2011-06-28,957125,9909.0,53.0
2011-06-29,963875,9981.0,53.0
2011-06-30,971625,10064.0,53.0
2011-07-01,962875,9971.0,53.0
2011-07-02,962875,9971.0,53.0
2011-07-03,962875,9971.0,53.0
2011-07-04,962875,9971.0,53.0
2011-07-05,990000,10260.0,53.0
2011-07-06,975875,10109.0,53.0
2011-07-07,980000,10153.0,53.0
2011-07-08,960750,9948.0,53.0
2011-07-09,960750,9948.0,53.0
2011-07-10,960750,9948.0,53.0
2011-07-11,950625,9840.0,53.0
2011-07-12,944125,9771.0,53.0
2011-07-13,959000,9929.0,53.0
2011-07-14,938000,9705.0,53.0
2011-07-15,932375,9645.0,53.0
2011-07-16,932375,9645.0,53.0
2011-07-17,932375,9645.0,53.0
2011-07-18,911875,9427.0,53.0
2011-07-19,900125,9301.0,53.0
2011-07-20,900125,9301.0,53.0
2011-07-21,890375,9197.0,53.0
2011-07-22,890125,9195.0,53.0
2011-07-23,890125,9195.0,53.0
2011-07-24,890125,9195.0,53.0
2011-07-25,899500,9295.0,53.0
2011-07-26,911500,9423.0,53.0
2011-07-27,902750,9329.0,53.0
2011-07-28,900000,9300.0,53.0
2011-07-29,906625,9371.0,53.0
2011-07-30,906625,9371.0,53.0
2011-07-31,906625,9371.0,53.0
2011-08-01,907150,9377.0,53.0
2011-08-02,916125,9472.0,53.0
2011-08-03,916375,9475.0,53.0
2011-08-04,900125,9301.0,53.0
2011-08-05,916750,9479.0,53.0
2011-08-06,916750,9479.0,53.0
2011-08-07,916750,9479.0,53.0
2011-08-08,904250,9345.0,53.0
2011-08-09,900125,9301.0,53.0
2011-08-10,895750,9255.0,53.0
2011-08-11,913125,9440.0,53.0
2011-08-12,910375,9411.0,53.0
2011-08-13,910375,9411.0,53.0
2011-08-14,910375,9411.0,53.0
2011-08-15,930250,9623.0,53.0
2011-08-16,945500,9785.0,53.0
2011-08-17,969750,10044.0,53.0
2011-08-18,982000,10175.0,53.0
2011-08-19,989250,10252.0,53.0
2011-08-20,989250,10252.0,53.0
2011-08-21,989250,10252.0,53.0
2011-08-22,990250,10263.0,53.0
2011-08-23,1011000,10484.0,53.0
2011-08-24,1015125,10528.0,53.0
2011-08-25,1026250,10647.0,53.0
2011-08-26,1042000,10815.0,53.0
2011-08-27,1042000,10815.0,53.0
2011-08-28,1042000,10815.0,53.0
2011-08-29,1049000,10889.0,53.0
2011-08-30,1054875,10952.0,53.0
2011-08-31,1053250,10935.0,53.0
2011-09-01,1059375,11000.0,53.0
2011-09-02,1056625,10971.0,53.0
2011-09-03,1056625,10971.0,53.0
2011-09-04,1056625,10971.0,53.0
2011-09-05,1035625,10747.0,53.0
2011-09-06,1035625,10747.0,53.0
2011-09-07,1047625,10875.0,53.0
2011-09-08,1042000,10815.0,53.0
2011-09-09,999125,10357.0,53.0
2011-09-10,999125,10357.0,53.0
2011-09-11,999125,10357.0,53.0
2011-09-12,1015875,10536.0,53.0
2011-09-13,1005375,10424.0,53.0
2011-09-14,999250,10359.0,53.0
2011-09-15,972500,10073.0,53.0
2011-09-16,950000,9833.0,53.0
2011-09-17,950000,9833.0,53.0
2011-09-18,950000,9833.0,53.0
2011-09-19,976000,10111.0,53.0
2011-09-20,970250,10049.0,53.0
2011-09-21,946000,9791.0,53.0
2011-09-22,929125,9611.0,53.0
2011-09-23,892500,9220.0,53.0
2011-09-24,892500,9220.0,53.0
2011-09-25,892500,9220.0,53.0
2011-09-26,911875,9427.0,53.0
2011-09-27,921750,9532.0,53.0
2011-09-28,906875,9373.0,53.0
2011-09-29,897375,9272.0,53.0
2011-09-30,903250,9335.0,53.0
2011-10-01,903250,9335.0,53.0
2011-10-02,903250,9335.0,53.0
2011-10-03,895875,9256.0,53.0
2011-10-04,911500,9423.0,53.0
2011-10-05,904875,9352.0,53.0
2011-10-06,925250,9569.0,53.0
2011-10-07,880125,9088.0,53.0
2011-10-08,880125,9088.0,53.0
2011-10-09,880125,9088.0,53.0
2011-10-10,887000,9161.0,53.0
2011-10-11,878000,9065.0,53.0
2011-10-12,892500,9220.0,53.0
2011-10-13,919625,9509.0,53.0
2011-10-14,927375,9592.0,53.0
2011-10-15,927375,9592.0,53.0
2011-10-16,927375,9592.0,53.0
2011-10-17,906250,9367.0,53.0
2011-10-18,899750,9297.0,53.0
2011-10-19,920000,9513.0,53.0
2011-10-20,907750,9383.0,53.0
2011-10-21,950750,9841.0,53.0
2011-10-22,950750,9841.0,53.0
2011-10-23,950750,9841.0,53.0
2011-10-24,963000,9972.0,53.0
2011-10-25,912500,9433.0,53.0
2011-10-26,900125,9301.0,53.0
2011-10-27,900000,9300.0,53.0
2011-10-28,900000,9300.0,53.0
2011-10-29,900000,9300.0,53.0
2011-10-30,900000,9300.0,53.0
2011-10-31,876500,9049.0,53.0
2011-11-01,876350,9048.0,53.0
2011-11-02,879875,9085.0,53.0
2011-11-03,897500,9273.0,53.0
2011-11-04,909625,9403.0,53.0
2011-11-05,909625,9403.0,53.0
2011-11-06,909625,9403.0,53.0
2011-11-07,916625,9477.0,53.0
2011-11-08,908375,9389.0,53.0
2011-11-09,916125,9472.0,53.0
2011-11-10,915125,9461.0,53.0
2011-11-11,930625,9627.0,53.0
2011-11-12,930625,9627.0,53.0
2011-11-13,930625,9627.0,53.0
2011-11-14,918875,9501.0,53.0
2011-11-15,941750,9745.0,53.0
2011-11-16,929000,9609.0,53.0
2011-11-17,923500,9551.0,53.0
2011-11-18,948000,9812.0,53.0
2011-11-19,948000,9812.0,53.0
2011-11-20,948000,9812.0,53.0
2011-11-21,940375,9731.0,53.0
2011-11-22,935750,9681.0,53.0
2011-11-23,942000,9748.0,53.0
2011-11-24,942000,9748.0,53.0
2011-11-25,939500,9721.0,53.0
2011-11-26,939500,9721.0,53.0
2011-11-27,939500,9721.0,53.0
2011-11-28,920250,9516.0,53.0
2011-11-29,929125,9611.0,53.0
2011-11-30,952000,9855.0,53.0
2011-12-01,943250,9761.0,53.0
2011-12-02,918625,9499.0,53.0
2011-12-03,918625,9499.0,53.0
2011-12-04,918625,9499.0,53.0
2011-12-05,941750,9745.0,53.0
2011-12-06,938875,9715.0,53.0
2011-12-07,917250,9484.0,53.0
2011-12-08,914000,9449.0,53.0
2011-12-09,910375,9411.0,53.0
2011-12-10,910375,9411.0,53.0
2011-12-11,910375,9411.0,53.0
2011-12-12,885000,9140.0,53.0
2011-12-13,893250,9228.0,53.0
2011-12-14,876500,9049.0,53.0
2011-12-15,874125,9024.0,53.0
2011-12-16,869625,8976.0,53.0
2011-12-17,869625,8976.0,53.0
2011-12-18,869625,8976.0,53.0
2011-12-19,883750,9127.0,53.0
2011-12-20,888875,9181.0,53.0
2011-12-21,881000,9097.0,53.0
2011-12-22,884500,9135.0,53.0
2011-12-23,871375,8995.0,53.0
2011-12-24,871375,8995.0,53.0
2011-12-25,871375,8995.0,53.0
2011-12-26,871375,8995.0,53.0
2011-12-27,885250,9143.0,53.0
2011-12-28,915250,9463.0,53.0
2011-12-29,904500,9348.0,53.0
2011-12-30,913375,9443.0,53.0
2011-12-31,913375,9443.0,53.0
2012-01-01,913375,9443.0,53.0
2012-01-02,913375,9443.0,53.0
2012-01-03,894375,9240.0,53.0
2012-01-04,879750,9084.0,53.0
2012-01-05,859000,8863.0,53.0
2012-01-06,868375,8963.0,53.0
2012-01-07,868375,8963.0,53.0
2012-01-08,868375,8963.0,53.0
2012-01-09,868875,8968.0,53.0
2012-01-10,875875,9043.0,53.0
2012-01-11,903000,9332.0,53.0
2012-01-12,896625,9264.0,53.0
2012-01-13,878875,9075.0,53.0
2012-01-14,878875,9075.0,53.0
2012-01-15,878875,9075.0,53.0
2012-01-16,878875,9075.0,53.0
2012-01-17,878375,9069.0,53.0
2012-01-18,865750,8935.0,53.0
2012-01-19,876000,9044.0,53.0
2012-01-20,886500,9156.0,53.0
2012-01-21,886500,9156.0,53.0
2012-01-22,886500,9156.0,53.0
2012-01-23,860750,8881.0,53.0
2012-01-24,862625,8901.0,53.0
2012-01-25,851750,8785.0,53.0
2012-01-26,860500,8879.0,53.0
2012-01-27,857625,8848.0,53.0
2012-01-28,857625,8848.0,53.0
2012-01-29,857625,8848.0,53.0
2012-01-30,859625,8869.0,53.0
2012-01-31,848125,8747.0,53.0
2012-02-01,847250,8737.0,53.0
2012-02-02,851500,8783.0,53.0
2012-02-03,844625,8709.0,53.0
2012-02-04,844625,8709.0,53.0
2012-02-05,844625,8709.0,53.0
2012-02-06,867250,8951.0,53.0
2012-02-07,869250,8972.0,53.0
2012-02-08,865250,8961.0,53.0
2012-02-09,848750,8753.0,53.0
2012-02-10,860625,8880.0,53.0
2012-02-11,860625,8880.0,53.0
2012-02-12,860625,8880.0,53.0
2012-02-13,844375,8707.0,53.0
2012-02-14,823375,8483.0,53.0
2012-02-15,810750,8348.0,53.0
2012-02-16,805125,8288.0,53.0
2012-02-17,798625,8019.0,53.0
2012-02-18,798625,8019.0,53.0
2012-02-19,798625,8019.0,53.0
2012-02-20,815250,8396.0,53.0
2012-02-21,801500,8249.0,53.0
2012-02-22,799500,8228.0,53.0
2012-02-23,806375,8301.0,53.0
2012-02-24,799750,8231.0,53.0
2012-02-25,799750,8231.0,53.0
2012-02-26,799750,8231.0,53.0
2012-02-27,799750,3231.0,53.0
2012-02-28,801250,8247.0,53.0
2012-02-29,793000,8159.0,53.0
2012-03-01,797750,8209.0,53.0
2012-03-02,782250,8044.0,53.0
2012-03-03,782250,8044.0,53.0
2012-03-04,782250,8044.0,53.0
2012-03-05,782375,8045.0,53.0
2012-03-06,764625,7856.0,53.0
2012-03-07,735000,7540.0,53.0
2012-03-08,736125,7552.0,53.0
2012-03-09,721125,7392.0,53.0
2012-03-10,721125,7392.0,53.0
2012-03-11,721125,7392.0,53.0
2012-03-12,718375,7363.0,53.0
2012-03-13,716250,7340.0,53.0
2012-03-14,708125,7253.0,53.0
2012-03-15,714875,7325.0,53.0
2012-03-16,711250,7287.0,53.0
2012-03-17,711250,7287.0,53.0
2012-03-18,711250,7287.0,53.0
2012-03-19,714375,7320.0,53.0
2012-03-20,712750,7303.0,53.0
2012-03-21,718125,7360.0,53.0
2012-03-22,685625,7013.0,53.0
2012-03-23,703125,7200.0,53.0
2012-03-24,703125,7200.0,53.0
2012-03-25,703125,7200.0,53.0
2012-03-26,706125,7232.0,53.0
2012-03-27,728750,7473.0,53.0
2012-03-28,710875,7283.0,53.0
2012-03-29,699625,7163.0,53.0
2012-03-30,725750,7441.0,53.0
2012-03-31,725750,7441.0,53.0
2012-04-01,725750,7441.0,53.0
2012-04-02,728875,7475.0,53.0
2012-04-03,726375,7448.0,53.0
2012-04-04,720125,7381.0,53.0
2012-04-05,719000,7369.0,53.0
2012-04-06,719000,7369.0,53.0
2012-04-07,719000,7369.0,53.0
2012-04-08,719000,7369.0,53.0
2012-04-09,701625,7184.0,53.0
2012-04-10,706625,7237.0,53.0
2012-04-11,713250,7308.0,53.0
2012-04-12,713500,7311.0,53.0
2012-04-13,708500,7257.0,53.0
2012-04-14,708500,7257.0,53.0
2012-04-15,708500,7257.0,53.0
2012-04-16,690875,7069.0,53.0
2012-04-17,682500,6980.0,53.0
2012-04-18,686000,7017.0,53.0
2012-04-19,687625,7035.0,53.0
2012-04-20,699875,7165.0,53.0
2012-04-21,699875,7165.0,53.0
2012-04-22,699875,7165.0,53.0
2012-04-23,694750,7111.0,53.0
2012-04-24,706125,7232.0,53.0
2012-04-25,682250,6977.0,53.0
2012-04-26,681500,6969.0,53.0
2012-04-27,683625,6992.0,53.0
2012-04-28,683625,6992.0,53.0
2012-04-29,683625,6992.0,53.0
2012-04-30,691250,7073.0,53.0
2012-05-01,701250,7180.0,53.0
2012-05-02,693125,7093.0,53.0
2012-05-03,675375,6904.0,53.0
2012-05-04,671500,6863.0,53.0
2012-05-05,671500,6863.0,53.0
2012-05-06,671500,6863.0,53.0
2012-05-07,670875,6856.0,53.0
2012-05-08,673000,6879.0,53.0
2012-05-09,674500,6895.0,53.0
2012-05-10,681875,6973.0,53.0
2012-05-11,675500,6905.0,53.0
2012-05-12,675500,6905.0,53.0
2012-05-13,675500,6905.0,53.0
2012-05-14,674125,6891.0,53.0
2012-05-15,678500,6937.0,53.0
2012-05-16,680500,6959.0,53.0
2012-05-17,688125,7040.0,53.0
2012-05-18,687250,7031.0,53.0
2012-05-19,687250,7031.0,53.0
2012-05-20,687250,7031.0,53.0
2012-05-21,674375,6893.0,53.0
2012-05-22,674000,6889.0,53.0
2012-05-23,652250,6657.0,53.0
2012-05-24,651625,6651.0,53.0
2012-05-25,652000,6655.0,53.0
2012-05-26,652000,6655.0,53.0
2012-05-27,652000,6655.0,53.0
2012-05-28,652000,6655.0,53.0
2012-05-29,644000,6536.0,53.0
2012-05-30,642250,6517.0,53.0
2012-05-31,639875,6492.0,53.0
2012-06-01,618000,6259.0,53.0
2012-06-02,618000,6259.0,53.0
2012-06-03,618000,6259.0,53.0
2012-06-04,613375,6209.0,53.0
2012-06-05,598750,6053.0,53.0
2012-06-06,593125,5993.0,53.0
2012-06-07,592000,5981.0,53.0
2012-06-08,590500,5965.0,53.0
2012-06-09,590500,5965.0,53.0
2012-06-10,590500,5965.0,53.0
2012-06-11,583500,5891.0,53.0
2012-06-12,583625,4669.0,53.0
2012-06-13,580000,4640.0,53.0
2012-06-14,571875,4575.0,53.0
2012-06-15,573000,4584.0,53.0
2012-06-16,573000,4584.0,53.0
2012-06-17,573000,4584.0,53.0
2012-06-18,570250,4562.0,53.0
2012-06-19,588125,4705.0,53.0
2012-06-20,565500,5699.0,53.0
2012-06-21,590625,5967.0,53.0
2012-06-22,578375,5836.0,53.0
2012-06-23,578375,5836.0,53.0
2012-06-24,578375,5836.0,53.0
2012-06-25,592625,5988.0,53.0
2012-06-26,615375,6231.0,53.0
2012-06-27,605000,6120.0,53.0
2012-06-28,606000,6131.0,53.0
2012-06-29,622875,6311.0,53.0
2012-06-30,622875,6311.0,53.0
2012-07-01,622875,6311.0,53.0
2012-07-02,637500,6467.0,53.0
2012-07-03,647875,6577.0,53.0
2012-07-04,647875,6577.0,53.0
2012-07-05,649000,6589.0,53.0
2012-07-06,635875,6449.0,53.0
2012-07-07,635875,6449.0,53.0
2012-07-08,635875,6449.0,53.0
2012-07-09,658250,6688.0,53.0
2012-07-10,658625,6692.0,53.0
2012-07-11,611000,6717.0,53.0
2012-07-12,655250,6656.0,53.0
2012-07-13,665625,6767.0,53.0
2012-07-14,665625,6767.0,53.0
2012-07-15,665625,6767.0,53.0
2012-07-16,658750,6693.0,53.0
2012-07-17,655375,6657.0,53.0
2012-07-18,654375,6647.0,53.0
2012-07-19,676875,6887.0,53.0
2012-07-20,669250,6805.0,53.0
2012-07-21,669250,6805.0,53.0
2012-07-22,669250,6805.0,53.0
2012-07-23,670625,6820.0,53.0
2012-07-24,637125,6463.0,53.0
2012-07-25,641875,6513.0,53.0
2012-07-26,629500,6381.0,53.0
2012-07-27,629375,6380.0,53.0
2012-07-28,629375,6380.0,53.0
2012-07-29,629375,6380.0,53.0
2012-07-30,645500,6552.0,53.0
2012-07-31,632375,6412.0,53.0
2012-08-01,631125,6399.0,53.0
2012-08-02,625500,6339.0,53.0
2012-08-03,627875,6364.0,53.0
2012-08-04,627875,6364.0,53.0
2012-08-05,627875,6364.0,53.0
2012-08-06,638125,6473.0,53.0
2012-08-07,628375,6369.0,53.0
2012-08-08,620125,6281.0,53.0
2012-08-09,616750,6245.0,53.0
2012-08-10,617000,6248.0,53.0
2012-08-11,617000,6248.0,53.0
2012-08-12,617000,6248.0,53.0
2012-08-13,609500,6168.0,53.0
2012-08-14,609125,6164.0,53.0
2012-08-15,610500,6179.0,53.0
2012-08-16,596875,6033.0,53.0
2012-08-17,597250,6037.0,53.0
2012-08-18,597250,6037.0,53.0
2012-08-19,597250,6037.0,53.0
2012-08-20,604875,6119.0,53.0
2012-08-21,602000,6088.0,53.0
2012-08-22,593750,6000.0,53.0
2012-08-23,591750,5979.0,53.0
2012-08-24,597750,6043.0,53.0
2012-08-25,597750,6043.0,53.0
2012-08-26,597750,6043.0,53.0
2012-08-27,615000,6227.0,53.0
2012-08-28,619750,6277.0,53.0
2012-08-29,614750,6224.0,53.0
2012-08-30,605000,6120.0,53.0
2012-08-31,607750,,53.0
2012-09-01,607750,,53.0
2012-09-02,607750,,53.0
2012-09-03,610250,6176.0,53.0
2012-09-04,610250,6176.0,53.0
2012-09-05,587250,5931.0,53.0
2012-09-06,575500,5805.0,53.0
2012-09-07,593625,5999.0,53.0
2012-09-08,593625,5999.0,53.0
2012-09-09,593625,5999.0,53.0
2012-09-10,631750,6405.0,53.0
2012-09-11,642250,6517.0,53.0
2012-09-12,645375,6551.0,53.0
2012-09-13,649375,6593.0,53.0
2012-09-14,653125,6633.0,53.0
2012-09-15,653125,6633.0,53.0
2012-09-16,653125,6633.0,53.0
2012-09-17,631625,6404.0,53.0
2012-09-18,641375,6508.0,53.0
2012-09-19,630625,6393.0,53.0
2012-09-20,607875,6151.0,53.0
2012-09-21,626625,6351.0,53.0
2012-09-22,626625,6351.0,53.0
2012-09-23,626625,6351.0,53.0
2012-09-24,624250,6325.0,53.0
2012-09-25,656875,6353.0,53.0
2012-09-26,611875,6193.0,53.0
2012-09-27,630750,6395.0,53.0
2012-09-28,626625,6351.0,53.0
2012-09-29,626625,6351.0,53.0
2012-09-30,626625,6351.0,53.0
2012-10-01,645000,6547.0,53.0
2012-10-02,656625,6671.0,53.0
2012-10-03,652500,6627.0,53.0
2012-10-04,627750,6363.0,53.0
2012-10-05,603375,6103.0,53.0
2012-10-06,603375,6103.0,53.0
2012-10-07,603375,6103.0,53.0
2012-10-08,603375,6103.0,53.0
2012-10-09,594125,6004.0,53.0
2012-10-10,586875,5927.0,53.0
2012-10-11,577250,5824.0,53.0
2012-10-12,580250,5856.0,53.0
2012-10-13,580250,5856.0,53.0
2012-10-14,580250,5856.0,53.0
2012-10-15,577000,5821.0,53.0
2012-10-16,582625,5881.0,53.0
2012-10-17,578375,5836.0,53.0
2012-10-18,568375,5729.0,53.0
2012-10-19,577500,5827.0,53.0
2012-10-20,577500,5827.0,53.0
2012-10-21,577500,5827.0,53.0
2012-10-22,591875,5980.0,53.0
2012-10-23,579625,5883.0,53.0
2012-10-24,575500,5839.0,53.0
2012-10-25,580375,5891.0,53.0
2012-10-26,568625,5765.0,53.0
2012-10-27,568625,5765.0,53.0
2012-10-28,568625,5765.0,53.0
2012-10-29,583750,5927.0,53.0
2012-10-30,565000,5727.0,53.0
2012-10-31,558125,5653.0,53.0
2012-11-01,551375,5581.0,53.0
2012-11-02,556375,5635.0,53.0
2012-11-03,556375,5635.0,53.0
2012-11-04,556375,5635.0,53.0
2012-11-05,542125,5483.0,53.0
2012-11-06,536500,5223.0,53.0
2012-11-07,539000,5449.0,53.0
2012-11-08,539250,5452.0,53.0
2012-11-09,538875,5448.0,53.0
2012-11-10,538875,5448.0,53.0
2012-11-11,538875,5448.0,53.0
2012-11-12,550500,5572.0,53.0
2012-11-13,524875,5299.0,53.0
2012-11-14,532000,5375.0,53.0
2012-11-15,535750,5415.0,53.0
2012-11-16,531750,5372.0,53.0
2012-11-17,531750,5372.0,53.0
2012-11-18,531750,5372.0,53.0
2012-11-19,541625,5477.0,53.0
2012-11-20,536375,5421.0,53.0
2012-11-21,538000,5439.0,53.0
2012-11-22,538000,5439.0,53.0
2012-11-23,533875,5395.0,53.0
2012-11-24,533875,5395.0,53.0
2012-11-25,533875,5395.0,53.0
2012-11-26,523875,5288.0,53.0
2012-11-27,525625,5307.0,53.0
2012-11-28,545500,5519.0,53.0
2012-11-29,547125,5536.0,53.0
2012-11-30,530375,5357.0,53.0
2012-12-01,530375,5357.0,53.0
2012-12-02,530375,5357.0,53.0
2012-12-03,534625,5403.0,53.0
2012-12-04,525000,5300.0,53.0
2012-12-05,527500,5327.0,53.0
2012-12-06,534250,5399.0,53.0
2012-12-07,544125,5504.0,53.0
2012-12-08,544125,5504.0,53.0
2012-12-09,544125,5504.0,53.0
2012-12-10,519625,5243.0,53.0
2012-12-11,529375,5347.0,53.0
2012-12-12,516375,5208.0,53.0
2012-12-13,506375,5101.0,53.0
2012-12-14,512000,5161.0,53.0
2012-12-15,512000,5161.0,53.0
2012-12-16,512000,5161.0,53.0
2012-12-17,522125,5269.0,53.0
2012-12-18,513125,5187.0,53.0
2012-12-19,515500,5212.0,53.0
2012-12-20,507625,5128.0,53.0
2012-12-21,517000,5228.0,53.0
2012-12-22,517000,5228.0,53.0
2012-12-23,517000,5228.0,53.0
2012-12-24,516625,5224.0,53.0
2012-12-25,516625,5224.0,53.0
2012-12-26,522500,5287.0,53.0
2012-12-27,521250,5273.0,53.0
2012-12-28,515375,5211.0,53.0
2012-12-29,515375,5211.0,53.0
2012-12-30,515375,5211.0,53.0
2012-12-31,504375,5093.0,53.0
2013-01-01,504375,5093.0,53.0
2013-01-02,524125,5304.0,53.0
2013-01-03,513000,5185.0,53.0
2013-01-04,518500,5244.0,53.0
2013-01-05,518500,5244.0,53.0
2013-01-06,518500,5244.0,53.0
2013-01-07,529625,5363.0,53.0
2013-01-08,521750,5279.0,53.0
2013-01-09,519750,5257.0,53.0
2013-01-10,523125,5307.0,53.0
2013-01-11,536750,5452.0,53.0
2013-01-12,536750,5452.0,53.0
2013-01-13,536750,5452.0,53.0
2013-01-14,535250,5436.0,53.0
2013-01-15,535875,5443.0,53.0
2013-01-16,539000,5476.0,53.0
2013-01-17,543750,5540.0,53.0
2013-01-18,548000,5585.0,53.0
2013-01-19,548000,5585.0,53.0
2013-01-20,548000,5585.0,53.0
2013-01-21,548000,5585.0,53.0
2013-01-22,522750,5316.0,53.0
2013-01-23,530125,5395.0,53.0
2013-01-24,515625,5240.0,53.0
2013-01-25,522125,5309.0,53.0
2013-01-26,522125,5309.0,53.0
2013-01-27,522125,5309.0,53.0
2013-01-28,524750,5337.0,53.0
2013-01-29,525500,5345.0,53.0
2013-01-30,519000,5276.0,53.0
2013-01-31,515875,5243.0,53.0
2013-02-01,519750,5284.0,53.0
2013-02-02,519750,5284.0,53.0
2013-02-03,519750,5284.0,53.0
2013-02-04,510375,5184.0,53.0
2013-02-05,508875,5168.0,53.0
2013-02-06,503000,5105.0,53.0
2013-02-07,496500,5036.0,53.0
2013-02-08,497375,5045.0,53.0
2013-02-09,497375,5045.0,53.0
2013-02-10,497375,5045.0,53.0
2013-02-11,493500,5004.0,53.0
2013-02-12,494250,5012.0,53.0
2013-02-13,497125,5043.0,53.0
2013-02-14,495625,5027.0,53.0
2013-02-15,494750,5017.0,53.0
2013-02-16,494750,5017.0,53.0
2013-02-17,494750,5017.0,53.0
2013-02-18,494750,5017.0,53.0
2013-02-19,489125,4957.0,53.0
2013-02-20,501500,5089.0,53.0
2013-02-21,504000,5116.0,53.0
2013-02-22,511500,5196.0,53.0
2013-02-23,511500,5196.0,53.0
2013-02-24,511500,5196.0,53.0
2013-02-25,513250,5215.0,53.0
2013-02-26,516125,5245.0,53.0
2013-02-27,514500,5228.0,53.0
2013-02-28,520750,5295.0,53.0
2013-03-01,521375,5301.0,53.0
2013-03-02,521375,5301.0,53.0
2013-03-03,521375,5301.0,53.0
2013-03-04,537625,5475.0,53.0
2013-03-05,515875,5243.0,53.0
2013-03-06,515750,5241.0,53.0
2013-03-07,520875,5296.0,53.0
2013-03-08,524375,5333.0,53.0
2013-03-09,524375,5333.0,53.0
2013-03-10,524375,5333.0,53.0
2013-03-11,523375,5323.0,53.0
2013-03-12,517375,5259.0,53.0
2013-03-13,510500,5185.0,53.0
2013-03-14,507000,5148.0,53.0
2013-03-15,501375,5088.0,53.0
2013-03-16,501375,5088.0,53.0
2013-03-17,501375,5088.0,53.0
2013-03-18,497750,5049.0,53.0
2013-03-19,493875,5008.0,53.0
2013-03-20,497875,5051.0,53.0
2013-03-21,498875,5061.0,53.0
2013-03-22,507375,5152.0,53.0
2013-03-23,507375,5152.0,53.0
2013-03-24,507375,5152.0,53.0
2013-03-25,508500,5164.0,53.0
2013-03-26,516500,5249.0,53.0
2013-03-27,510875,5189.0,53.0
2013-03-28,513000,5212.0,53.0
2013-03-29,513000,5212.0,53.0
2013-03-30,513000,5212.0,53.0
2013-03-31,513000,5212.0,53.0
2013-04-01,516625,5251.0,53.0
2013-04-02,506000,5137.0,53.0
2013-04-03,516500,5249.0,53.0
2013-04-04,519375,5280.0,53.0
2013-04-05,522625,5315.0,53.0
2013-04-06,522625,5315.0,53.0
2013-04-07,522625,5315.0,53.0
2013-04-08,505750,5135.0,53.0
2013-04-09,513000,5212.0,53.0
2013-04-10,515875,5243.0,53.0
2013-04-11,520375,5291.0,53.0
2013-04-12,513625,5219.0,53.0
2013-04-13,513625,5219.0,53.0
2013-04-14,513625,5219.0,53.0
2013-04-15,511750,5199.0,53.0
2013-04-16,515750,5241.0,53.0
2013-04-17,519000,5276.0,53.0
2013-04-18,523875,5328.0,53.0
2013-04-19,531750,5412.0,53.0
2013-04-20,531750,5412.0,53.0
2013-04-21,531750,5412.0,53.0
2013-04-22,532000,5415.0,53.0
2013-04-23,510750,5188.0,53.0
2013-04-24,513625,5219.0,53.0
2013-04-25,508000,5159.0,53.0
2013-04-26,502375,5099.0,53.0
2013-04-27,502375,5099.0,53.0
2013-04-28,502375,5099.0,53.0
2013-04-29,501875,5093.0,53.0
2013-04-30,505375,5131.0,53.0
2013-05-01,504000,5116.0,53.0
2013-05-02,518250,5268.0,53.0
2013-05-03,522250,5311.0,53.0
2013-05-04,522250,5311.0,53.0
2013-05-05,522250,5311.0,53.0
2013-05-06,523875,5328.0,53.0
2013-05-07,527000,5361.0,53.0
2013-05-08,533625,5432.0,53.0
2013-05-09,547250,5577.0,53.0
2013-05-10,535625,5453.0,53.0
2013-05-11,535625,5453.0,53.0
2013-05-12,535625,5453.0,53.0
2013-05-13,540500,5505.0,53.0
2013-05-14,535625,5453.0,53.0
2013-05-15,524125,5331.0,53.0
2013-05-16,520000,5287.0,53.0
2013-05-17,509625,5176.0,53.0
2013-05-18,509625,5176.0,53.0
2013-05-19,509625,5176.0,53.0
2013-05-20,503125,5107.0,53.0
2013-05-21,495125,5021.0,53.0
2013-05-22,483375,4896.0,53.0
2013-05-23,492250,4991.0,53.0
2013-05-24,484375,4907.0,53.0
2013-05-25,484375,4907.0,53.0
2013-05-26,484375,4907.0,53.0
2013-05-27,487250,4937.0,53.0
2013-05-28,487250,4937.0,53.0
2013-05-29,489750,4964.0,53.0
2013-05-30,482500,4887.0,53.0
2013-05-31,490500,4972.0,53.0
2013-06-01,490500,4972.0,53.0
2013-06-02,490500,4972.0,53.0
2013-06-03,498000,5052.0,53.0
2013-06-04,490250,4969.0,53.0
2013-06-05,491375,4881.0,53.0
2013-06-06,498500,5057.0,53.0
2013-06-07,484375,4907.0,53.0
2013-06-08,484375,4907.0,53.0
2013-06-09,484375,4907.0,53.0
2013-06-10,492125,4989.0,53.0
2013-06-11,491750,4985.0,53.0
2013-06-12,470375,4757.0,53.0
2013-06-13,472625,4781.0,53.0
2013-06-14,464250,4692.0,53.0
2013-06-15,464250,4692.0,53.0
2013-06-16,464250,4692.0,53.0
2013-06-17,466125,4712.0,53.0
2013-06-18,475375,4811.0,53.0
2013-06-19,476125,4819.0,53.0
2013-06-20,464250,4692.0,53.0
2013-06-21,467125,4723.0,53.0
2013-06-22,467125,4723.0,53.0
2013-06-23,467125,4723.0,53.0
2013-06-24,471250,4767.0,53.0
2013-06-25,468625,4739.0,53.0
